Supplementay Table 2. Gene prediction score from each fold of cross validation (CV) and the average over five folds							
Gene	CV1	CV2	CV3	CV4	CV5	Mean	rank
ENTHD1	0.009861111111111	0.008827777777778	0.020572222222222	0.003572222222222	0.0069	0.009946666666667	15310
CHRM2	0.017355555555556	0.009033333333333	0.008594444444444	0.003933333333333	0.010772222222222	0.009937777777778	15311
C22orf24	0.010611111111111	0.004538888888889	0.014661111111111	0.005705555555555	0.0141	0.009923333333333	15312
FPR1	0.009433333333333	0.014	0.014061111111111	0.002761111111111	0.009333333333333	0.009917777777778	15313
SP140	0.009133333333333	0.014955555555556	0.011727777777778	0.001583333333333	0.012183333333333	0.009916666666667	15314
C3orf35	0.013322222222222	0.011844444444444	0.01255	0.001	0.010861111111111	0.009915555555555	15315
POSTN	0.013133333333333	0.005033333333333	0.014094444444444	0.006538888888889	0.010761111111111	0.009912222222222	15316
TIE1	0.011177777777778	0.011166666666667	0.011188888888889	0.004822222222222	0.0112	0.009911111111111	15317
MAGEB18	0.01065	0.011116666666667	0.009983333333333	0.0035	0.014272222222222	0.009904444444444	15318
SLC7A7	0.0051	0.015783333333333	0.016422222222222	0.001333333333333	0.010883333333333	0.009904444444444	15319
ASGR2	0.012688888888889	0.012938888888889	0.008333333333333	-3.25E-16	0.01555	0.009902222222222	15320
POP4	0.012711111111111	0.017705555555556	0.006222222222222	0.005611111111111	0.007233333333333	0.009896666666667	15321
CD96	0.008511111111111	0.010177777777778	0.012133333333333	0.002083333333333	0.016561111111111	0.009893333333333	15322
TJP3	0.010838888888889	0.003755555555555	0.018355555555556	0.008683333333333	0.007794444444444	0.009885555555555	15323
MAGT1	0.009305555555556	0.007822222222222	0.00925	0.014005555555555	0.009	0.009876666666667	15324
OR11H6	0.0097	0.010355555555555	0.013744444444444	0.0015	0.014066666666667	0.009873333333333	15325
KIF9	0.015016666666667	0.005827777777777	0.017555555555556	0.001999999999999	0.008927777777778	0.009865555555555	15326
ING5	0.009916666666667	0.012172222222222	0.007638888888889	0.0041	0.015483333333333	0.009862222222222	15327
IRAK4	0.014438888888889	0.008394444444444	0.011061111111111	-5.47E-16	0.015372222222222	0.009853333333333	15328
SRMS	0.012116666666667	0.001333333333333	0.015288888888889	0.015872222222222	0.004644444444444	0.009851111111111	15329
ASB17	0.008683333333333	0.011461111111111	0.014211111111111	0.003255555555555	0.011566666666667	0.009835555555556	15330
AKNAD1	0.010644444444444	0.007311111111111	0.020988888888889	0.002111111111111	0.008094444444444	0.00983	15331
ACRC	0.009127777777778	0.012588888888889	0.011022222222222	0.0023	0.01405	0.009817777777778	15332
RER1	0.011105555555556	0.010516666666667	0.005833333333333	0.010705555555555	0.010922222222222	0.009816666666667	15333
HAUS8	0.013188888888889	0.006833333333333	0.017288888888889	0.004183333333333	0.007583333333333	0.009815555555555	15334
MT1H	0.013322222222222	0.011683333333333	0.013472222222222	0.003677777777778	0.006905555555555	0.009812222222222	15335
GTPBP5	0.006222222222222	0.016927777777778	0.011472222222222	0.001066666666666	0.013355555555556	0.009808888888889	15336
KRTAP10-3	0.010177777777778	0.010533333333333	0.01025	0.004916666666667	0.013138888888889	0.009803333333333	15337
UVRAG	0.012083333333333	0.005805555555555	0.014005555555556	0.009566666666667	0.007488888888889	0.00979	15338
TBC1D19	0.011011111111111	0.007361111111111	0.007894444444444	0.009688888888889	0.012933333333333	0.009777777777778	15339
DDX10	0.012572222222222	0.011027777777778	0.008472222222222	0.002983333333333	0.013772222222222	0.009765555555555	15340
HOXB7	0.008344444444444	0.00115	0.013411111111111	0.012788888888889	0.013105555555556	0.00976	15341
KHK	0.003611111111111	0.019172222222222	0.013033333333333	0.007533333333333	0.005444444444444	0.009758888888889	15342
HOGA1	0.012777777777778	0.013711111111111	0.010311111111111	-4.13E-16	0.011955555555556	0.009751111111111	15343
C5orf64	0.010111111111111	0.013566666666667	0.011538888888889	0.000333333333333	0.013138888888889	0.009737777777778	15344
ZSCAN5A	0.011077777777778	0.008766666666666	0.013088888888889	-5.34E-16	0.015711111111111	0.009728888888889	15345
ATP9B	0.016183333333333	0.005011111111111	0.012111111111111	0.005472222222222	0.009855555555555	0.009726666666667	15346
RTN4IP1	0.008205555555556	0.013088888888889	0.014277777777778	0.000333333333333	0.012716666666667	0.009724444444444	15347
ANKRD44	0.006822222222222	0.009105555555555	0.011272222222222	0.015422222222222	0.005988888888889	0.009722222222222	15348
FAM104B	0.012338888888889	0.013177777777778	0.012566666666667	0.001944444444444	0.008555555555555	0.009716666666667	15349
SLC38A10	0.012766666666667	0.008433333333333	0.010427777777778	0.007283333333333	0.009566666666667	0.009695555555555	15350
SERPINB7	0.008227777777778	0.0121	0.0142	0.0015	0.012427777777778	0.009691111111111	15351
NGLY1	0.009427777777778	0.007733333333333	0.00885	0.002666666666666	0.019772222222222	0.00969	15352
CLDN12	0.008783333333333	0.019011111111111	0.007566666666667	0.003244444444444	0.009822222222222	0.009685555555555	15353
ITGAL	0.012855555555556	0.003588888888889	0.007683333333333	0.014622222222222	0.009661111111111	0.009682222222222	15354
SPI1	0.015061111111111	0.0099	0.011122222222222	0.004922222222222	0.007394444444444	0.00968	15355
HK3	0.017883333333333	0.008622222222222	0.010727777777778	0.000311111111111	0.010822222222222	0.009673333333333	15356
SERPINI2	0.005972222222222	0.018216666666667	0.016805555555556	-3.02E-16	0.00735	0.009668888888889	15357
CLDN15	0.010316666666667	0.007633333333333	0.014383333333333	0.005333333333333	0.010672222222222	0.009667777777778	15358
BARX1	0.009055555555556	0.005227777777778	0.013211111111111	0.008327777777778	0.012511111111111	0.009666666666667	15359
CYB561D2	0.00845	0.019733333333333	0.011944444444444	0.002805555555555	0.005394444444444	0.009665555555555	15360
SLC19A2	0.009011111111111	0.013833333333333	0.009205555555556	0.003472222222222	0.012766666666667	0.009657777777778	15361
DHRS11	0.006066666666667	0.014911111111111	0.01315	0.003316666666666	0.010844444444444	0.009657777777778	15362
RAB33B	0.0093	0.013566666666667	0.005361111111111	0.006577777777777	0.013461111111111	0.009653333333333	15363
MYL1	0.010427777777778	0.007411111111111	0.01585	0.006088888888889	0.008444444444444	0.009644444444444	15364
CD300C	0.013016666666667	0.013538888888889	0.010194444444444	-2.86E-16	0.011472222222222	0.009644444444444	15365
GHRH	0.009072222222222	0.006888888888889	0.018194444444444	0.004533333333333	0.009511111111111	0.00964	15366
CITED1	0.013227777777778	0.016616666666667	0.007655555555555	-5.58E-16	0.010677777777778	0.009635555555555	15367
TYMP	0.011788888888889	0.017494444444444	0.008616666666667	0.004138888888889	0.006088888888889	0.009625555555555	15368
ABCG1	0.007777777777778	0.0103	0.013366666666667	0.003266666666666	0.013416666666667	0.009625555555555	15369
FOXN4	0.011361111111111	0.001333333333333	0.01345	0.013	0.00895	0.009618888888889	15370
WNT11	0.010144444444444	0.008527777777778	0.011766666666667	0.004638888888889	0.012983333333333	0.009612222222222	15371
AKAP10	0.012966666666667	0.007233333333333	0.01485	0.002316666666666	0.010688888888889	0.009611111111111	15372
C1orf174	0.01295	0.007516666666666	0.013666666666667	0.002666666666666	0.01125	0.00961	15373
EPOR	0.0093	0.011355555555555	0.01055	0.001916666666666	0.0149	0.009604444444444	15374
MBLAC1	0.008188888888889	0.014205555555556	0.006638888888889	0.006683333333333	0.0123	0.009603333333333	15375
KLK10	0.011744444444444	0.008788888888889	0.014627777777778	0.006466666666667	0.006344444444444	0.009594444444444	15376
TNFRSF8	0.012583333333333	0.000666666666666	0.009244444444444	0.017055555555556	0.0084	0.00959	15377
KIAA1324L	0.009222222222222	0.00795	0.005261111111111	0.0156	0.009905555555556	0.009587777777778	15378
ABHD16B	0.014388888888889	0.0107	0.011511111111111	0.001999999999999	0.009333333333333	0.009586666666666	15379
MAPK12	0.005366666666667	0.015172222222222	0.011138888888889	0.009077777777778	0.007138888888889	0.009578888888889	15380
CHST12	0.007883333333333	0.014016666666667	0.010666666666667	0.003905555555555	0.011377777777778	0.00957	15381
PRKAA1	0.011516666666667	0.003466666666666	0.007116666666667	0.012966666666667	0.012766666666667	0.009566666666667	15382
ULBP3	0.005583333333333	0.016427777777778	0.017144444444444	0.0002	0.008461111111111	0.009563333333333	15383
STX5	0.016072222222222	0.0127	0.004611111111111	0.004305555555555	0.010122222222222	0.009562222222222	15384
ZNHIT6	0.009661111111111	0.011088888888889	0.013733333333333	0.003555555555555	0.009744444444444	0.009556666666667	15385
SHISA3	0.01045	0.014994444444444	0.010961111111111	0.000511111111111	0.010855555555556	0.009554444444444	15386
IRF8	0.00895	0.017427777777778	0.009133333333333	-4.88E-16	0.012194444444444	0.009541111111111	15387
DCLRE1A	0.012683333333333	0.008888888888889	0.008011111111111	0.009516666666667	0.008588888888889	0.009537777777778	15388
ZNF585A	0.013744444444444	0.006066666666666	0.010133333333333	0.003133333333333	0.014583333333333	0.009532222222222	15389
SLC15A1	0.011305555555556	0.001322222222222	0.016822222222222	0.004911111111111	0.013288888888889	0.00953	15390
CARD6	0.012338888888889	0.003683333333333	0.01935	0.002733333333333	0.009494444444444	0.00952	15391
SLC30A1	0.010316666666667	0.015855555555556	0.009516666666667	0.004511111111111	0.007372222222222	0.009514444444444	15392
BCL2L13	0.007872222222222	0.013727777777778	0.008522222222222	0.007111111111111	0.010277777777778	0.009502222222222	15393
OR2B2	0.009538888888889	0.010561111111111	0.013316666666667	0.002055555555555	0.012027777777778	0.0095	15394
SCFD2	0.014588888888889	0.013083333333333	0.011583333333333	0.004438888888889	0.003777777777778	0.009494444444444	15395
ETFDH	0.009627777777778	0.012238888888889	0.007216666666667	0.001999999999999	0.016383333333333	0.009493333333333	15396
DTWD1	0.014194444444444	0.009388888888889	0.007538888888889	0.000333333333333	0.016	0.009491111111111	15397
FBXO3	0.010494444444444	0.009533333333333	0.014683333333333	0.009044444444444	0.003638888888889	0.009478888888889	15398
TERF1	0.014061111111111	0.008616666666666	0.007972222222222	0.005133333333333	0.011583333333333	0.009473333333333	15399
PLAUR	0.0125	0.015816666666667	0.007516666666667	0.001294444444444	0.010194444444444	0.009464444444444	15400
CHTF18	0.009766666666667	0.009972222222222	0.005744444444444	0.005811111111111	0.015961111111111	0.009451111111111	15401
RPF2	0.014838888888889	0.011127777777778	0.011511111111111	0.003011111111111	0.0067	0.009437777777778	15402
HAND2	0.007522222222222	0.008916666666666	0.009494444444444	0.007988888888889	0.013244444444444	0.009433333333333	15403
CDX4	0.01	0.013672222222222	0.01065	0.000938888888889	0.0119	0.009432222222222	15404
AVPR1B	0.010483333333333	0.011611111111111	0.011327777777778	0.005111111111111	0.008627777777778	0.009432222222222	15405
CXCR1	0.008044444444444	0.012344444444444	0.013683333333333	0.002305555555555	0.010755555555556	0.009426666666667	15406
FAM71F1	0.011488888888889	0.013216666666667	0.012172222222222	0.001666666666666	0.008572222222222	0.009423333333333	15407
GEMIN8	0.009711111111111	0.014561111111111	0.009405555555555	0.004805555555555	0.008622222222222	0.009421111111111	15408
MYH1	0.012788888888889	0.001672222222222	0.019566666666667	0.007044444444444	0.006027777777778	0.00942	15409
LHFPL1	0.015916666666667	0.008077777777778	0.009894444444444	-3.77E-16	0.013194444444444	0.009416666666667	15410
CDK7	0.012361111111111	0.011672222222222	0.01095	0.006361111111111	0.0057	0.009408888888889	15411
FDXR	0.008572222222222	0.016205555555555	0.008044444444444	0.001999999999999	0.012222222222222	0.009408888888889	15412
TRMT61A	0.010494444444444	0.014683333333333	0.009544444444444	0.002222222222222	0.010094444444444	0.009407777777778	15413
TXNDC11	0.014288888888889	0.010944444444444	0.008483333333333	0.00725	0.006066666666667	0.009406666666667	15414
ST3GAL4	0.005927777777778	0.016638888888889	0.008883333333333	0.00595	0.009588888888889	0.009397777777778	15415
CXCL11	0.00775	0.014327777777778	0.009233333333333	0.002377777777778	0.013277777777778	0.009393333333333	15416
SH2D6	0.01075	0.011488888888889	0.011388888888889	0.001	0.012294444444444	0.009384444444444	15417
WHAMM	0.014377777777778	0.006444444444444	0.008955555555556	0.001555555555555	0.015566666666667	0.00938	15418
PSPN	0.00755	0.018116666666667	0.008061111111111	-5.06E-16	0.013166666666667	0.009378888888889	15419
FGFR1OP2	0.006277777777778	0.01355	0.005266666666667	0.010466666666666	0.011322222222222	0.009376666666667	15420
BAG1	0.009311111111111	0.013977777777778	0.004866666666667	0.006927777777778	0.011788888888889	0.009374444444444	15421
DCLRE1C	0.011833333333333	0.00965	0.0062	0.008183333333333	0.010994444444444	0.009372222222222	15422
OR51F1	0.010155555555556	0.013016666666667	0.011983333333333	0.000844444444444	0.010788888888889	0.009357777777778	15423
NIP7	0.011283333333333	0.015488888888889	0.011466666666667	0.005277777777777	0.003261111111111	0.009355555555555	15424
FCGR3B	0.011238888888889	0.0005	0.0136	0.010783333333333	0.010533333333333	0.009331111111111	15425
ANGPT1	0.010922222222222	0.007244444444444	0.008211111111111	0.008316666666667	0.011922222222222	0.009323333333333	15426
KRT34	0.010688888888889	0.0034	0.015605555555556	0.006666666666667	0.01025	0.009322222222222	15427
LHX3	0.0148	0.000288888888888	0.01235	0.009822222222222	0.009333333333333	0.009318888888889	15428
TRAF3IP2	0.013461111111111	0.010077777777778	0.012361111111111	0.001333333333333	0.009361111111111	0.009318888888889	15429
NSL1	0.00825	0.013816666666667	0.013394444444444	0.005716666666666	0.005405555555555	0.009316666666667	15430
PCGF6	0.013666666666667	0.0069	0.008238888888889	0.000666666666666	0.0171	0.009314444444444	15431
RSPH3	0.011866666666667	0.013261111111111	0.004966666666667	0.002083333333333	0.014377777777778	0.009311111111111	15432
MESDC2	0.010511111111111	0.017022222222222	0.012361111111111	0.002883333333333	0.003766666666667	0.009308888888889	15433
ESRRB	0.018822222222222	0.006372222222222	0.0035	0.007783333333333	0.01005	0.009305555555555	15434
CFD	0.011283333333333	0.013283333333333	0.009933333333333	0.001727777777777	0.0103	0.009305555555555	15435
CALCOCO2	0.011977777777778	0.006944444444444	0.010405555555556	0.002183333333333	0.014916666666667	0.009285555555555	15436
B4GALT4	0.015205555555556	0.005488888888889	0.011138888888889	-5.52E-16	0.014577777777778	0.009282222222222	15437
MAGEB1	0.009661111111111	0.01165	0.010461111111111	0.002422222222222	0.012205555555556	0.00928	15438
WASH1	0.011661111111111	0.009733333333333	0.010344444444444	0.000333333333333	0.014327777777778	0.00928	15439
PROCA1	0.006855555555556	0.0138	0.0118	-5.04E-16	0.013916666666667	0.009274444444444	15440
CYP11B1	0.012527777777778	0.016966666666667	0.006727777777778	0.002	0.008138888888889	0.009272222222222	15441
RETNLB	0.009372222222222	0.010405555555556	0.01175	0.003955555555555	0.010872222222222	0.009271111111111	15442
GPR1	0.011272222222222	0.012466666666667	0.013305555555556	-3.22E-16	0.009294444444444	0.009267777777778	15443
STAR	0.010844444444444	0.010016666666667	0.016405555555556	-4.42E-16	0.009061111111111	0.009265555555555	15444
C10orf82	0.016722222222222	0.011977777777778	0.009088888888889	0.001766666666666	0.006738888888889	0.009258888888889	15445
ANAPC10	0.013588888888889	0.006233333333333	0.00935	0.002388888888888	0.014716666666667	0.009255555555555	15446
SNAPC1	0.015561111111111	0.007883333333333	0.008511111111111	0.002533333333333	0.01175	0.009247777777778	15447
KRT82	0.011733333333333	0.003666666666666	0.015261111111111	0.007594444444444	0.007972222222222	0.009245555555555	15448
ODF3L2	0.012266666666667	0.013661111111111	0.011455555555556	0.000333333333333	0.008505555555556	0.009244444444444	15449
GRHL3	0.007905555555556	0.0083	0.012983333333333	0.008788888888889	0.0082	0.009235555555556	15450
KLK1	0.010155555555556	-4.85E-16	0.013483333333333	0.015772222222222	0.006722222222222	0.009226666666667	15451
TPSB2	0.00795	0.015133333333333	0.012116666666667	0.002427777777778	0.008477777777778	0.009221111111111	15452
RPP14	0.009727777777778	0.010705555555555	0.00835	0.007366666666666	0.009911111111111	0.009212222222222	15453
C7orf62	0.010438888888889	0.009505555555555	0.010222222222222	0.004972222222222	0.010916666666667	0.009211111111111	15454
TRAF3IP1	0.011794444444444	0.009511111111111	0.010872222222222	0.009972222222222	0.003838888888889	0.009197777777778	15455
LAT	0.012416666666667	0.00995	0.008238888888889	-4.67E-16	0.015333333333333	0.009187777777778	15456
PAX2	0.012066666666667	0.00236111111111	0.012094444444444	0.006872222222222	0.012538888888889	0.009186666666667	15457
TMEM33	0.010188888888889	0.013177777777778	0.009094444444444	0.00485	0.008594444444444	0.009181111111111	15458
PRH2	0.009366666666667	0.003583333333333	0.013977777777778	0.010838888888889	0.008072222222222	0.009167777777778	15459
CCDC116	0.010333333333333	0.001999999999999	0.013833333333333	0.011638888888889	0.008027777777778	0.009166666666667	15460
HBP1	0.009605555555556	0.012916666666667	0.00995	0.009316666666667	0.004033333333333	0.009164444444444	15461
ZNF391	0.009744444444444	0.004766666666666	0.012772222222222	0.001888888888888	0.016627777777778	0.00916	15462
MLYCD	0.010822222222222	0.007683333333333	0.011288888888889	0.007088888888889	0.008911111111111	0.009158888888889	15463
HMX1	0.013555555555556	0.013211111111111	0.009122222222222	-4.29E-16	0.009905555555556	0.009158888888889	15464
C11orf82	0.007344444444444	0.003733333333333	0.012111111111111	0.013594444444444	0.008988888888889	0.009154444444444	15465
GP6	0.012011111111111	0.008122222222222	0.015822222222222	0.001	0.008816666666667	0.009154444444444	15466
SYTL4	0.009044444444444	0.007511111111111	0.018561111111111	0.000166666666666	0.01045	0.009146666666667	15467
FAM177B	0.010122222222222	0.01445	0.010127777777778	0.000666666666666	0.010344444444444	0.009142222222222	15468
ZNF575	0.006483333333333	0.014811111111111	0.010322222222222	0.000666666666666	0.013405555555556	0.009137777777778	15469
YOD1	0.009161111111111	0.009727777777778	0.005444444444444	0.005461111111111	0.015811111111111	0.009121111111111	15470
HTR1D	0.011888888888889	0.013672222222222	0.007488888888889	-4.01E-16	0.01255	0.00912	15471
ZDHHC12	0.01415	0.016783333333333	0.004533333333333	-5.54E-16	0.010077777777778	0.009108888888889	15472
C13orf33	0.00935	0.012388888888889	0.011666666666667	0.000333333333333	0.011783333333333	0.009104444444444	15473
C15orf56	0.006194444444444	0.0004	0.013927777777778	0.012444444444444	0.012555555555556	0.009104444444444	15474
C2orf49	0.013494444444444	0.0156	0.008644444444444	0.001288888888888	0.006494444444444	0.009104444444444	15475
TBC1D15	0.01025	0.009233333333333	0.014077777777778	0.005238888888889	0.006677777777778	0.009095555555555	15476
GOLPH3L	0.010727777777778	0.016444444444444	0.007311111111111	0.002427777777777	0.008522222222222	0.009086666666667	15477
HRG	0.009216666666667	0.004394444444444	0.013488888888889	0.010816666666667	0.007488888888889	0.009081111111111	15478
C15orf58	0.008216666666667	0.014083333333333	0.010938888888889	-5.55E-16	0.01215	0.009077777777778	15479
DCDC1	0.008683333333333	0.014016666666667	0.012111111111111	0.001111111111111	0.009444444444444	0.009073333333333	15480
IKZF3	0.004638888888889	0.009077777777778	0.017377777777778	0.006916666666667	0.00735	0.009072222222222	15481
WDR62	0.008877777777778	0.002583333333333	0.017222222222222	0.007716666666667	0.008933333333333	0.009066666666667	15482
NOX1	0.012072222222222	0.010722222222222	0.0127	-3.56E-16	0.009822222222222	0.009063333333333	15483
B3GALT4	0.009994444444444	0.006594444444444	0.00555	0.016894444444444	0.006277777777778	0.009062222222222	15484
TRADD	0.010166666666667	0.010833333333333	0.010755555555556	0.001333333333333	0.012216666666667	0.009061111111111	15485
OR1L1	0.009588888888889	0.009172222222222	0.011116666666667	0.001166666666666	0.014205555555556	0.00905	15486
CES5A	0.009105555555556	0.011455555555555	0.013711111111111	0.000111111111111	0.010866666666667	0.00905	15487
ITGAD	0.01045	0.000555555555555	0.013094444444444	0.012538888888889	0.008588888888889	0.009045555555555	15488
CXCL13	0.011488888888889	-4.88E-16	0.022355555555556	0.003433333333333	0.007927777777778	0.009041111111111	15489
C4orf22	0.009161111111111	0.009922222222222	0.012833333333333	0.001677777777778	0.011588888888889	0.009036666666667	15490
EXOSC1	0.010677777777778	0.008105555555555	0.008872222222222	0.006277777777777	0.011211111111111	0.009028888888889	15491
COQ6	0.010233333333333	0.005527777777778	0.0098	0.002249999999999	0.017288888888889	0.00902	15492
CD6	0.009511111111111	0.012205555555556	0.010705555555556	0.000166666666666	0.012472222222222	0.009012222222222	15493
GJA5	0.013666666666667	0.007761111111111	0.012988888888889	0.000333333333333	0.0103	0.00901	15494
CALML3	0.012422222222222	0.012994444444444	0.00565	0.009911111111111	0.004016666666667	0.008998888888889	15495
ACAP1	0.008583333333333	0.009844444444444	0.016822222222222	0.001433333333333	0.008305555555555	0.008997777777778	15496
WDR25	0.009838888888889	0.015361111111111	0.007633333333333	-5.47E-16	0.01215	0.008996666666667	15497
NTF4	0.00915	0.006844444444444	0.012272222222222	0.0042	0.012416666666667	0.008976666666667	15498
OR2T4	0.010733333333333	0.009838888888889	0.009161111111111	0.000333333333333	0.014777777777778	0.008968888888889	15499
ITGA11	0.010005555555556	0.010666666666667	0.011861111111111	0.003416666666666	0.008894444444444	0.008968888888889	15500
DNAJC17	0.011305555555556	0.011783333333333	0.012094444444444	0.006494444444444	0.003166666666666	0.008968888888889	15501
C1orf112	0.011383333333333	0.002116666666666	0.019483333333333	0.006466666666667	0.005255555555555	0.008941111111111	15502
SP7	0.006005555555556	0.006672222222222	0.013494444444444	0.004666666666667	0.013833333333333	0.008934444444444	15503
DYDC2	0.01335	0.012061111111111	0.006116666666667	0.002533333333333	0.010583333333333	0.008928888888889	15504
EHD4	0.008088888888889	0.011483333333333	0.012483333333333	0.001599999999999	0.010955555555556	0.008922222222222	15505
ZNF586	0.010927777777778	0.013505555555556	0.005894444444444	0.004644444444444	0.009627777777778	0.00892	15506
OR2L8	0.009222222222222	0.008477777777778	0.00845	0.004305555555555	0.014122222222222	0.008915555555556	15507
ENY2	0.010205555555556	0.013244444444444	0.012261111111111	0.003255555555555	0.005577777777778	0.008908888888889	15508
MFI2	0.01195	0.011572222222222	0.012077777777778	-5.20E-16	0.008916666666667	0.008903333333333	15509
NPY5R	0.008833333333333	0.007627777777778	0.014644444444444	0.001799999999999	0.011566666666667	0.008894444444444	15510
TTPAL	0.01205	0.011338888888889	0.005777777777778	0.008072222222222	0.007188888888889	0.008885555555555	15511
CTSL2	0.012433333333333	0.007794444444444	0.016116666666667	0.000333333333333	0.007738888888889	0.008883333333333	15512
CCDC75	0.011427777777778	0.012066666666667	0.011316666666667	0.003038888888888	0.00655	0.00888	15513
CCR10	0.01535	0.008277777777778	0.008455555555555	0.002933333333333	0.009283333333333	0.00886	15514
RG9MTD2	0.006138888888889	0.012577777777778	0.013744444444444	-5.12E-16	0.011794444444444	0.008851111111111	15515
TBC1D21	0.009461111111111	0.007577777777778	0.014288888888889	0.001977777777778	0.010916666666667	0.008844444444444	15516
HFE	0.009272222222222	0.013822222222222	0.009222222222222	-3.76E-16	0.011888888888889	0.008841111111111	15517
DBNL	0.00665	0.015033333333333	0.008577777777778	0.005783333333333	0.008083333333333	0.008825555555555	15518
RAB9A	0.005194444444444	0.017583333333333	0.0095	0.003866666666666	0.007961111111111	0.008821111111111	15519
TUBB1	0.011238888888889	0.004011111111111	0.016611111111111	0.010572222222222	0.001666666666666	0.00882	15520
FKBP5	0.011711111111111	0.010772222222222	0.008305555555556	-5.04E-16	0.013294444444444	0.008816666666667	15521
DERL2	0.0147	0.011166666666667	0.009538888888889	0.003316666666666	0.00535	0.008814444444444	15522
TFAP2D	0.010927777777778	0.005633333333333	0.010494444444444	0.006772222222222	0.010233333333333	0.008812222222222	15523
NOX5	0.012777777777778	0.007672222222222	0.018088888888889	0.0015	0.004005555555555	0.008808888888889	15524
KIAA1143	0.015955555555556	0.009177777777778	0.009144444444444	0.003788888888889	0.005977777777778	0.008808888888889	15525
APOA4	0.01075	0.002138888888888	0.014833333333333	0.004372222222222	0.01195	0.008808888888889	15526
MUC3A	0.006922222222222	0.012266666666667	0.015883333333333	0.000583333333333	0.008377777777778	0.008806666666667	15527
C11orf70	0.010744444444444	0.007733333333333	0.015161111111111	0.006105555555555	0.004227777777778	0.008794444444444	15528
AKAP4	0.010205555555556	0.000438888888888	0.010783333333333	0.014288888888889	0.008205555555555	0.008784444444444	15529
LYRM2	0.009338888888889	0.015444444444444	0.0061	0.0061	0.006883333333333	0.008773333333333	15530
SLC27A5	0.004833333333333	0.021288888888889	0.008411111111111	0.001805555555555	0.007511111111111	0.00877	15531
RPUSD2	0.010172222222222	0.010311111111111	0.015011111111111	0.001327777777777	0.007	0.008764444444444	15532
USP26	0.010327777777778	0.000833333333333	0.015566666666667	0.009483333333333	0.007583333333333	0.008758888888889	15533
DAND5	0.009711111111111	0.010477777777778	0.01095	0.000666666666666	0.011955555555556	0.008752222222222	15534
ACOT13	0.010111111111111	0.013772222222222	0.009638888888889	0.003066666666666	0.007138888888889	0.008745555555555	15535
PSTPIP2	0.011533333333333	0.008611111111111	0.014527777777778	-3.87E-16	0.009038888888889	0.008742222222222	15536
RIPPLY1	0.012427777777778	0.010072222222222	0.009877777777778	0.001888888888889	0.009427777777778	0.008738888888889	15537
TMCO7	0.013416666666667	0.006644444444444	0.006811111111111	0.006083333333333	0.010705555555556	0.008732222222222	15538
SLC6A2	0.005527777777778	0.011438888888889	0.015488888888889	0.004905555555555	0.006194444444444	0.008711111111111	15539
RABL3	0.008333333333333	0.014588888888889	0.009216666666667	0.001416666666666	0.009994444444444	0.00871	15540
ALDH16A1	0.009655555555556	0.006711111111111	0.012144444444444	0.007205555555555	0.0078	0.008703333333333	15541
ADORA3	0.009238888888889	0.011922222222222	0.01015	0.001333333333333	0.010872222222222	0.008703333333333	15542
DZIP1L	0.008572222222222	0.003194444444444	0.018477777777778	0.006161111111111	0.007094444444444	0.0087	15543
RRH	0.009677777777778	0.010372222222222	0.013794444444444	-3.49E-16	0.009633333333333	0.008695555555555	15544
DSCR4	0.0113	0.007911111111111	0.011883333333333	0.005288888888889	0.007077777777778	0.008692222222222	15545
PKLR	0.012027777777778	0.008916666666666	0.0114	0.00435	0.006716666666667	0.008682222222222	15546
CALML5	0.00785	0.003583333333333	0.01055	0.00605	0.015372222222222	0.008681111111111	15547
HOXB4	0.008905555555556	0.006366666666666	0.014838888888889	0.004011111111111	0.009272222222222	0.008678888888889	15548
ADAP2	0.012433333333333	0.012444444444444	0.010538888888889	-5.24E-16	0.007938888888889	0.008671111111111	15549
F2RL3	0.008644444444444	0.007027777777778	0.011527777777778	0.001277777777778	0.014866666666667	0.008668888888889	15550
ZNF408	0.009994444444444	0.015422222222222	0.009383333333333	0.0058	0.002722222222222	0.008664444444444	15551
PRL	0.016177777777778	0.007672222222222	0.010488888888889	0.00375	0.005211111111111	0.00866	15552
CRYBA1	0.007411111111111	0.000466666666666	0.016172222222222	0.0117	0.007527777777778	0.008655555555555	15553
FCN3	0.008522222222222	0.00075	0.017644444444444	0.00855	0.007777777777778	0.008648888888889	15554
ATP12A	0.009777777777778	0.000333333333333	0.01365	0.011416666666667	0.00805	0.008645555555555	15555
FGD2	0.009133333333333	0.010205555555556	0.015411111111111	0.0006	0.007788888888889	0.008627777777778	15556
PSMD6	0.009177777777778	0.010488888888889	0.009872222222222	0.007116666666666	0.00645	0.008621111111111	15557
IL1RAP	0.011594444444444	0.012966666666667	0.008161111111111	0.000583333333333	0.009794444444444	0.00862	15558
DPH2	0.005944444444444	0.013094444444444	0.011833333333333	0.009705555555555	0.002477777777778	0.008611111111111	15559
IL27RA	0.009611111111111	0.0084	0.015311111111111	0.000916666666666	0.008805555555555	0.008608888888889	15560
OBFC1	0.01155	0.008077777777778	0.008644444444444	0.003183333333333	0.011583333333333	0.008607777777778	15561
TBXAS1	0.010877777777778	0.008388888888889	0.010511111111111	-4.24E-16	0.013255555555556	0.008606666666667	15562
TAS1R2	0.011638888888889	0.009994444444444	0.011244444444444	0.0019	0.008166666666667	0.008588888888889	15563
